id,referrer_url,heard_ea,is_ea,metaethics,cause_import_poverty,cause_import_environmentalism,cause_import_animals,cause_import_rationality,cause_import_politics,cause_import_ai,cause_import_xrisk,cause_import_non_ai_far_future,cause_import_cause_prioritization,cause_import_meta,cause_import_other,diet,first_heard_EA,invovled_personal_contact,involved_80K,involved_TLYCS,involved_lesswrong,involved_GWWC,involved_givewell,involved_friends,involved_online_ea,involved_local_EA,friendcount,donate_2013_c,income_2013_c,donate_80K,donate_amf,donate_ace,donate_cea,donate_cfar,donate_dtw,donate_gd,donate_gw,donate_gwwc,donate_thl,donate_leverage,donate_miri,donate_phc,donate_sci,donate_vo,career_path,age,gender,student,country,city,religion,ea_id
2221,http://philosofiles.com/all-new-sites/limesurvey/index.php/847886/lang-en,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2222,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2223,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2224,http://survey.effectivealtruismhub.com/,Yes,Yes,"No opinion, or not familiar with these terms",No,No,No,No,No,No,No,No,No,No,NA,Meat-eating,Friend,No,No,No,No,No,No,No,No,No,11-20 friends,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,NA,NA,N/A,NA,NA,NA,NA
2225,http://philosofiles.com/all-new-sites/limesurvey/index.php/847886/lang-en,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2226,http://survey.effectivealtruismhub.com/?eah-profiles,Yes,Yes,Consequentialist/utilitarian,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Near vegetarian,LessWrong,No,No,No,Yes,No,No,No,Yes,No,Over 20 friends,NA,NA,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Other,19,Male,Yes,United Kingdom,Bristol,"Atheist, agnostic or non-religious",e0be4eff7a182e5b4b327a5b40536fc3
2227,http://survey.effectivealtruismhub.com/?eah-profiles,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2228,http://survey.effectivealtruismhub.com/?eah-profiles,Yes,Yes,Consequentialist/utilitarian,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,NA,NA,"80,000 Hours",Yes,Yes,No,No,No,No,No,Yes,No,0-5 friends,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Other,19,Female,Yes,United States,Pennsylvania Furnace,"Atheist, agnostic or non-religious",dc1f79bf31cb3aa0f3c680afd27812a4
2229,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2230,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2231,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2232,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2233,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2234,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2235,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2237,http://survey.effectivealtruismhub.com/?s=9,No,No,Consequentialist/utilitarian,No,No,No,Yes,No,No,No,No,No,No,NA,Meat-eating,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,None of these,NA,NA,N/A,South Africa,NA,"Atheist, agnostic or non-religious",NA
2238,http://survey.effectivealtruismhub.com/,Yes,Yes,Consequentialist/utilitarian,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,NA,Reducing the amount of meat I eat,Other,No,No,No,Yes,No,No,No,No,No,0-5 friends,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,95741bfe072b357ba271ea980bccc2e6
2239,http://survey.effectivealtruismhub.com/,Yes,Yes,Consequentialist/utilitarian,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,NA,Reducing the amount of meat I eat,Other,No,No,No,Yes,No,No,No,No,No,0-5 friends,US $110,US $4700,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Research,20,Male,Yes,United States,"Providence, RI","Atheist, agnostic or non-religious",95741bfe072b357ba271ea980bccc2e6
2240,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2241,http://philosofiles.com/all-new-sites/limesurvey/index.php/847886/lang-en,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2242,http://philosofiles.com/all-new-sites/limesurvey/index.php/847886/lang-en,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2243,http://philosofiles.com/all-new-sites/limesurvey/index.php/847886/lang-en,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2244,http://philosofiles.com/all-new-sites/limesurvey/index.php/847886/lang-en,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2245,http://survey.effectivealtruismhub.com/?s=9,Yes,Yes,"No opinion, or not familiar with these terms",Yes,Yes,Yes,No,Yes,No,No,No,No,No,Human rights,Near vegetarian,The Life You Can Save,No,No,Yes,No,Yes,No,No,No,No,0-5 friends,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Research,27,Female,No,Finland,Helsinki,NA,561a6cb2f67e1ff868b72da63160dfa0
2246,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2247,http://survey.effectivealtruismhub.com/?rockstar,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2248,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2249,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2250,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2251,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2252,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2253,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2254,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2255,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2256,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2257,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2258,http://survey.effectivealtruismhub.com/?s=9,Yes,Yes,Consequentialist/utilitarian,Yes,No,No,No,No,No,No,No,No,Yes,NA,Meat-eating,LessWrong,No,No,No,Yes,No,No,No,No,No,0-5 friends,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,8d52f2f1cc77a9e513a192436537d086
2259,http://survey.effectivealtruismhub.com/?s=14,Yes,Yes,Consequentialist/utilitarian,Yes,No,Yes,Yes,No,No,No,No,No,No,NA,Vegetarian,LessWrong,No,No,No,Yes,No,No,No,No,No,6-10 friends,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2260,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2261,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2262,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2263,http://survey.effectivealtruismhub.com/?s=14,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2264,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2265,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2267,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2268,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2269,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2270,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2271,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2272,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2273,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2274,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2275,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2276,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2277,http://survey.effectivealtruismhub.com/,Yes,Yes,Virtue ethics,Yes,Yes,No,No,Yes,No,No,No,No,No,NA,Vegetarian,TED Talk (Peter Singer),No,No,Yes,No,No,No,No,No,No,NA,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Research,24,Male,Yes,Germany,Frankfurt am Main,NA,NA
2278,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2279,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2280,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2281,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2282,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2283,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2284,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2285,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2286,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2287,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2288,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
